register	file	path	english
b2b	appi	SETUP/MOD/live	Take live on LINE⟦0⟧⟦1⟧Publish this interaction to the brand's LINE Official Account · no code on the brand side.
b2b	appi	SETUP/MOD/live	Customers who tap the ad are taken to LINE, add the account as a friend and the conversation starts from ⟦0⟧Page 1⟦1⟧. Every reply is stored on the customer profile.
b2b	appi	SETUP/MOD/live	Close⟦0⟧⟦1⟧Publish & go live
b2b	appi	SETUP/MOD/privacy	Interaction Settings⟦0⟧⟦1⟧Privacy notice & consent · required before Publish for campaigns in Japan (APPI)
b2b	appi	SETUP/MOD/privacy	Privacy (APPI)
b2b	appi	SETUP/MOD/privacy	Plain language · no vague wording
b2b	appi	SETUP/MOD/privacy	Vague terms like “etc.”, “and others” or “partners”: 0 found. Every recipient is named.
b2b	appi	SETUP/MOD/privacy	What · why · who · India access
b2b	appi	SETUP/MOD/privacy	All four are written out. India is named with its law (DPDP Act 2023) and the safeguards in the contract.
b2b	appi	SETUP/MOD/privacy	Consent matches the notice exactly
b2b	appi	SETUP/MOD/privacy	fields in this form are named in the notice. A question that is not in the notice blocks Publish.
b2b	appi	SETUP/MOD/privacy	Consent checkbox on the form · required · ⟦0⟧unticked by default⟦1⟧ · stored with notice
b2b	appi	SETUP/MOD/privacy	Change the notice or add a question → the notice becomes ⟦0⟧v1.1⟦1⟧ and existing claimants are asked to consent again on LINE before the new data is used.
b2b	appi	SETUP/MOD/ropa	Retention & records of processing⟦0⟧⟦1⟧How long each data type is kept, and the register of what we hold, where it lives and who touches it.
b2b	appi	SETUP/MOD/ropa	Retention · automatic deletion⟦0⟧Deletion jobs scheduled
b2b	appi	SETUP/MOD/ropa	Data
b2b	appi	SETUP/MOD/ropa	Kept for
b2b	appi	SETUP/MOD/ropa	Claim on Sep 12, 2026 · deleted on
b2b	appi	SETUP/MOD/ropa	RoPA · records of processing⟦0⟧Written from this form
b2b	appi	SETUP/MOD/ropa	Data type
b2b	appi	SETUP/MOD/ropa	Where it lives
b2b	appi	SETUP/MOD/ropa	Who touches it
b2b	appi	SETUP/MOD/ropa	Purpose
b2b	appi	SETUP/MOD/ropa	Retention
b2b	appi	SETUP/MOD/ropa	FreeStand India
b2b	appi	SETUP/MOD/ropa	Every deletion is logged in Manage Audits.⟦0⟧⟦1⟧Export RoPA (.csv)⟦2⟧⟦3⟧Save
b2b	appi	SETUP/MOD/share/F	Where the traffic originates
b2b	appi	SETUP/MOD/share/F	The marketing channel or format
b2b	appi	SETUP/MOD/share/F	The campaign or promotion name
b2b	appi	SETUP/MOD/share/F	Content
b2b	appi	SETUP/MOD/share/F	The creative, placement, or message
b2b	appi	SETUP/MOD/share/F	Term
b2b	appi	SETUP/MOD/share/F	The keyword or targeting term
b2b	appi	SETUP/MOD/share/F	The platform or device context
b2b	appi	SETUP/MOD/share/F	The audience segment being targeted
b2b	appi	SETUP/MOD/share/F	Variant
b2b	appi	SETUP/MOD/share/F	The experiment or link variant
b2b	appi	SETUP/MOD/share	Share form⟦0⟧⟦1⟧Build a trackable campaign link, protect access, or embed the form on your website.
b2b	appi	SETUP/MOD/share	Ready to share⟦0⟧⟦1⟧Tracking values are applied live to every link and embed below.
b2b	appi	SETUP/MOD/share	Embed code
b2b	appi	SETUP/MOD/share	Website embed
b2b	appi	SETUP/MOD/share	Campaign link
b2b	appi	SETUP/MOD/share	Copy
b2b	appi	SETUP/MOD/share	Values are URL-encoded automatically.⟦0⟧⟦1⟧Close
b2b	appi	SETUP/callout	WHAT’S HAPPENING
b2b	appi	SETUP/callout	Got it · next
b2b	appi	SETUP/intro	WEBSITE SAMPLING
b2b	appi	SETUP/intro	Start with the campaign builder
b2b	appi	SETUP/integrate	Share form
b2b	appi	SETUP/integrate	Trackable link, access control or website embed.
b2b	appi	SETUP/integrate	Embed this form in your website
b2b	appi	SETUP/integrate	Close
b2b	appi	SETUP/integrate/ph	Get your free sample
b2b	appi	SETUP/integrate/ph	Powered by
b2b	appi	SETUP/integrate	One paste. No developer, no release cycle.
b2b	popups	MODALS/geo	Geo Verification
b2b	popups	MODALS/geo	Postal code mapped, geocoded and approved for delivery
b2b	popups	MODALS/geo	Delivery zone
b2b	popups	MODALS/geo	Inside delivery zone
b2b	popups	MODALS/geo	DELIVERY ZONE⟦0⟧⟦1⟧Approved
b2b	popups	MODALS/geo	2–3 day area
b2b	popups	MODALS/geo	CAMPAIGN STATUS⟦0⟧⟦1⟧Approved⟦2⟧⟦3⟧Geography verified
b2b	popups	MODALS/geo	Postal code mapping
b2b	popups	MODALS/geo	Geographic zone
b2b	popups	MODALS/geo	Delivery eligibility
b2b	popups	MODALS/geo	Serviceable address zone
b2b	popups	MODALS/geo	Campaign eligibility
b2b	popups	MODALS/geo	Targeting approved
b2b	popups	MODALS/geo	VERIFIED POSTAL CODE
b2b	popups	MODALS/geo	Campaign eligible: Yes
b2b	popups	MODALS/alloc/rows	ASSIGNED
b2b	popups	MODALS/alloc/rows	days
b2b	popups	MODALS/alloc	Dynamic delivery-partner allocation
b2b	popups	MODALS/alloc	FreeStand scores every contracted partner for ⟦0⟧this⟦1⟧ pincode, on every claim
b2b	popups	MODALS/alloc	Score⟦0⟧partner⟦1⟧ =
b2b	popups	MODALS/alloc	Partner (live in
b2b	popups	MODALS/alloc	On-time · last 90 d
b2b	popups	MODALS/alloc	Delivery time
b2b	popups	MODALS/alloc	Cost / shipment
b2b	popups	MODALS/alloc	Score
b2b	popups	MODALS/alloc	assigned · score
b2b	popups	MODALS/alloc	days⟦0⟧⟦1⟧promised to the customer
b2b	popups	MODALS/alloc	Re-scored per claim, per pincode · a different postal code on the next claim can route to a different partner. The number the customer sees on screen is the winning partner’s live TAT, not a generic “2–3 business days”.
b2b	popups	MODALS/verify/A	Address format matches Japan Post conventions
b2b	popups	MODALS/verify/A	Claude
b2b	popups	MODALS/verify/A	Cross-referenced with the postal database · valid match
b2b	popups	MODALS/verify/A	Grok
b2b	popups	MODALS/verify/A	Verified against real-time address records
b2b	popups	MODALS/verify/A	Gemini
b2b	popups	MODALS/verify/A	Geolocation validation passed successfully
b2b	popups	MODALS/verify	FreeStand Agentic Consensus
b2b	popups	MODALS/verify	Four independent AI agents compare the typed address with the postal database · the sample is approved on their consensus similarity score
b2b	popups	MODALS/verify	AS TYPED BY THE CUSTOMER
b2b	popups	MODALS/verify	JAPAN POST
b2b	popups	MODALS/verify	CANONICAL RECORD
b2b	popups	MODALS/verify	Approval threshold ⟦0⟧≥
b2b	popups	MODALS/verify	Postal code ↔ address
b2b	popups	MODALS/verify	Postal database verified
b2b	popups	MODALS/verify	Address validity
b2b	popups	MODALS/verify	Valid & deliverable
b2b	popups	MODALS/verify	Uniqueness check
b2b	popups	MODALS/verify	No duplicate claim on this household
b2b	popups	MODALS/verify	Geolocation
b2b	popups	MODALS/verify	Building-level pin · confidence 98%
b2b	popups	MODALS/verify	VERIFIED ADDRESS · SAMPLE APPROVED
b2b	popups	MODALS/skumap/opts	customer’s answer
b2b	popups	MODALS/skumap/opts	rule branch
b2b	popups	MODALS/skumap/packs	not allocated
b2b	popups	MODALS/skumap	SKU allocation · live rule engine
b2b	popups	MODALS/skumap	Question
b2b	popups	MODALS/skumap	the answer alone decides which pack leaves the warehouse
b2b	popups	MODALS/skumap	Answer “
b2b	popups	MODALS/skumap	inventory held at
b2b	popups	MODALS/skumap	the fulfilment centre
b2b	popups	MODALS/order/prod	by FreeStand
b2b	popups	MODALS/order/row	✦ NEW ORDER
b2b	popups	MODALS/order	Processing
b2b	popups	MODALS/order	Product
b2b	popups	MODALS/order	Delivery partner
b2b	popups	MODALS/order	Highest dynamic-allocation score for this pincode
consumer	popups	MODALS/order	Ships from
b2b	popups	MODALS/order/inv	Campaign inventory
b2b	popups	MODALS/order/inv	samples claimed
b2b	popups	MODALS/order/inv	still available
b2b	popups	MODALS/order/inv	allocated to this campaign
b2b	popups	MODALS/order	This claim is sample ⟦0⟧#
b2b	popups	MODALS/order	stock is decremented at the moment of allocation, so the campaign can never over-promise. At 90% FreeStand alerts the brand to re-stock
b2b	popups	MODALS/order	the warehouse
b2b	popups	MODALS/order	FreeStand Order Management
b2b	popups	MODALS/order	Orders, delivery-partner assignment and live sample inventory
b2b	popups	MODALS/order	ORD-2026
b2b	popups	MODALS/order	Sep 12, 2026
b2b	popups	MODALS/order	orders today · ⟦0⟧New order created successfully⟦1⟧⟦2⟧⟦3⟧Close⟦4⟧⟦5⟧Order Created
consumer	popups	MODALS/track	Arriving on
consumer	popups	MODALS/track	Monday
consumer	popups	MODALS/track	September
consumer	popups	MODALS/track	Assigned by dynamic allocation
consumer	popups	MODALS/track	Tracking ID
consumer	popups	MODALS/track	Order details
consumer	popups	MODALS/track	Order ID
consumer	popups	MODALS/track	ORD-2026-003
consumer	popups	MODALS/track	Order placed on
consumer	popups	MODALS/track	Contents
consumer	popups	MODALS/track	How was your delivery experience?
consumer	popups	MODALS/track	TERRIBLE
consumer	popups	MODALS/track	EXCELLENT
consumer	popups	MODALS/track	Submit
consumer	popups	MODALS/track	How likely are you to recommend Free Sample to friends &amp; family?
consumer	popups	MODALS/track	Not at all likely⟦0⟧⟦1⟧Extremely likely
consumer	popups	MODALS/track	The tracking page is FreeStand’s · so the delivery experience score and the NPS come back onto the same customer profile as the claim, the answers and the feedback.
b2b	popups	MODALS/screening	Brand screening
b2b	popups	MODALS/screening	Which brand she buys today · and whether this campaign wants her
b2b	popups	MODALS/screening	Eligible · competitor-brand user
b2b	popups	MODALS/screening	APPROVED
b2b	popups	MODALS/screening	BUYS TODAY
b2b	popups	MODALS/screening	CAMPAIGN TARGETS
b2b	popups	MODALS/screening	Switch likelihood
b2b	popups	MODALS/enrol	Existing customer detected
b2b	popups	MODALS/enrol	She already buys the brand · so the offer changes
b2b	popups	MODALS/enrol	NOT SENT
b2b	popups	MODALS/enrol	SENT INSTEAD
b2b	popups	MODALS/enrol	welcome points
b2b	popups	MODALS/soldout	Stock is decremented at allocation · so the campaign can never over-promise
b2b	popups	MODALS/soldout	0⟦0⟧⟦1⟧still available
b2b	popups	MODALS/soldout	Campaign stock exhausted
b2b	popups	MODALS/soldout	WAITLISTED
b2b	popups	MODALS/soldout	NOT POSSIBLE
b2b	popups	MODALS/soldout	Waitlist + membership + coupon
b2b	popups	MODALS/soldout	WAITLIST POSITION
b2b	popups	MODALS/soldout	NEXT RESTOCK
b2b	popups	MODALS/soldout	OFFERED NOW
b2b	popups	MODALS/soldout	No order created · ⟦0⟧customer queued, not disappointed⟦1⟧⟦2⟧⟦3⟧Add to waitlist
b2b	popups	MODALS/geowait	Geo verification failed
b2b	popups	MODALS/geowait	The postal code resolves · but it is outside the campaign’s serviced geography
b2b	popups	MODALS/geowait	Not serviced yet
b2b	popups	MODALS/geowait	Outside delivery zone
b2b	popups	MODALS/geowait	Not in the campaign geography
b2b	popups	MODALS/geowait	GEO WAITLIST
b2b	popups	MODALS/geowait	WAITING IN
b2b	popups	MODALS/geowait	ACTIVATION THRESHOLD
b2b	popups	MODALS/geowait	DECISION OWNER
b2b	popups	MODALS/geowait	No order created · ⟦0⟧demand recorded against this postal code⟦1⟧⟦2⟧⟦3⟧Add to geo waitlist
b2b	popups	MODALS/geoon	Postal code activated
b2b	popups	MODALS/geoon	The brand opened the area · everyone waiting is messaged automatically
b2b	popups	MODALS/geoon	is now serviced
b2b	popups	MODALS/geoon	WAITING, NOW MESSAGED
b2b	popups	MODALS/geoon	COURIER SCORED
b2b	popups	MODALS/geoon	DAYS ON WAITLIST
b2b	popups	MODALS/gratify	A 7-day gratification period is given to the consumer before feedback is triggered.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)		Nestlé LACTOGROW — waitlisted (stock exhausted)
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/kicker	SCENARIO C · CAMPAIGN STOCK RUNS OUT
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/title	100,000 samples gone.⟦0⟧Nobody gets a dead end.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/sub	The last pack is claimed mid-journey. She is waitlisted, apologised to, enrolled and given a coupon — in the same conversation.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/meta	Stock exhausted
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/meta	Waitlist + coupon
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	Stock hits zero
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	Allocation fails → waitlist, not an error.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	Live inventory
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	No over-promise
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	Keep her anyway
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	INTRO/phases	Apology, membership, discount coupon.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	B/after	Purchase intent · Distacart coupon
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/t	The brand builds the form, not a developer
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/s	Questions, grouped into pages. The phone is the live preview.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	Page 3 collects the address
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/t	One answer decides which pack ships
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/s	Four answers → two packs. No wrong sample leaves the warehouse.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	1–3 y → LACTOGROW 3
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	4–6 y → LACTOGROW Aktif
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/t	The agency’s pixels fire from the form
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/s	Pasted in once. Every claim and store click goes back to the platform that paid for the click.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	No tag-manager work on nestle.jp
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	Attributed to the exact creative
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/s	UTM values are written into the link automatically.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/pre/call/pts	Live in hours, not a release cycle
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/ad/caption	She sees the sample offer — or searches for it. Both land on the same form on nestle.jp.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/ad/line	Same form, same UTM, whichever medium brings her. Follow-up runs on LINE.
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/friend/desc	Nestlé LACTOGROW Japan official account. Delivery updates, growing-up tips and Familyness offers.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/optinTag	Web claim · LINE friend
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/persona/address	Not collected — stock ran out first
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/persona/cohorts	Waitlist #1,482
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/persona/cohorts	Coupon LACTO20
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/persona/cohorts	Priority at restock
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/persona/fc	Kanagawa Logistics Center (Yokohama, Kanagawa)
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/weights	On-time performance
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/weights	Delivery speed
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/weights	Cost per shipment
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Best on-time record in 153-0042, and matches the fastest transit time in the ward.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Sagawa Express
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Cheapest 2-day option, slightly lower on-time record.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Japan Post Yu-Pack
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Lowest cost, one day slower into Meguro.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Seino Super Express
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/alloc/partners	Built for bulk freight, not single parcels.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/consensus/agents	Building name and block/lot order match Japan Post conventions
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/consensus/agents	Canonical match on the 153-0042 postal record
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/consensus/agents	Geocoded to building level · confidence 98%
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/verdict	Eligible — competitor-brand user
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/sub	She buys a rival growing-up milk. That makes her the campaign’s best prospect.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/now	Another brand of growing-up milk
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/want	Switchers & first-time users
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/scoreLabel	Switch likelihood — highest of any answer
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/note	31% of competitor-brand parents bought LACTOGROW after a 7-day trial in the last campaign.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/rows	Target switchers · exclude current LACTOGROW buyers
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/rows	Approved — continue to delivery
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/tags	Switcher
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/tags	High conversion value
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/tags	Competitor user
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/screening/tags	Priority retargeting
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/sub	The 100,000th pack was claimed 4 minutes ago. Allocation stops — nobody is promised a sample that doesn’t exist.
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/rows	Allocation attempt
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/rows	Blocked — 0 packs left in Kanagawa
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/rows	Stock out → waitlist, apologise, compensate
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/rows	Queued at #1,482 · coupon issued instantly
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/coupon	LACTO20 · 20% off
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/tags	Waitlisted
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/tags	Coupon issued
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/waitlist/tags	First in line at restock
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/item	LACTOGROW 3 · 1–3 years trial pack (400 g)
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Meguro delivery centre · Yamato Transport
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	13 SEP
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Arrived at destination hub
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Meguro delivery centre, Tokyo
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Kanagawa Logistics Center → Tokyo
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Shipment picked up
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Order packed
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/track/activity	Sample #50,001 · allocated from campaign stock
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	ORD-2026-001
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	Yuki Tanaka
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	Sakura Heights 201, 2-5-9 Shibuya, Tokyo 150-0002
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	LACTOGROW Aktif · 4–6 years trial pack by FreeStand
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	ORD-2026-002
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	Kenta Mori
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	3-14-6 Kōhoku-ku, Yokohama, Kanagawa 222-0033
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/orders	LACTOGROW 3 · 1–3 years trial pack by FreeStand
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	“Use my 20% coupon” tapped in LINE
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Waitlist apology message
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Store chosen from her own answer
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	She told the form she buys on Distacart
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Redirect built with UTM + customer id
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Cohort “Waitlisted · Distacart”
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Coupon auto-applied
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	LACTO20 · 20% off 400 g
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Conversion events fired
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Meta · TikTok · Google · Yahoo! · LINE
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	Loop closed
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/events	A stock-out became a sale
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/attr	The Instagram creative she tapped on Sep 12
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/coupon	LACTO20 · 20%
b2b	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/purchase/coupon	Waitlist compensation · 30 days
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/note	FreeStand form on nestle.jp · utm_source=meta captured
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/step	Step 1 of 1
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/note	Stock is checked the moment you submit.
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/cta	Checking availability…
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Allocation blocked — 0 packs left
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/t	We’re so sorry — samples are gone
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/s	All ⟦0⟧100,000⟦1⟧ packs are claimed. You’re ⟦2⟧#1,482⟦3⟧ on the waitlist for the ⟦4⟧Oct 6⟦5⟧ restock — and we’ve put ⟦6⟧20% off⟦7⟧ on your card to make up for it.
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/sku/n	Waitlist #1,482 · Oct 6 restock
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/sku/p	Nestlé Familyness · 250 pts · LACTO20
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/cta	Get my coupon on LINE
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/note	No dead end · queued, enrolled and compensated
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Waitlisted #1,482 · Oct 6 restock
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Enrolled: Nestlé Familyness · 250 pts
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	Coupon LACTO20 · 20% off
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/fact	LINE: added as friend
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/b	We’re so sorry, Mayumi 🙏⟦0⟧This round of free samples is fully claimed. You’re #1,482 on the waitlist — we’ll message you the moment the Oct 6 restock opens.
consumer	tpl:Nestlé LACTOGROW — waitlisted (stock exhausted)	CHAT_CONFIG/groups/b	Meanwhile, two things to say thank you 💙⟦0⟧1. You’re enrolled in Nestlé Familyness — 250 welcome points are on your card.⟦1⟧2. Here’s 20% off the full 400 g pack.⟦2⟧Coupon: LACTO20
